2.127,3183.8,false
3.7616,3801.6,false
2.4219,3298.1,false
4.0684,2322.6,true
2.9793,2978.4,false
3.783,3428.8,false
4.0266,3114.1,false
1.7983,2372.1,true
3.2196,3975.1,false
3.0727,3706.6,false
3.6081,3721.1,false
2.4897,2616.4,false
3.6688,2761.7,false
3.6741,4002.0,false
2.5171,4117.1,false
4.0978,3456.6,false
3.9408,3387.7,false
2.847,4033.6,false
2.5705,4160.2,false
2.7544,3052.9,false
5.019,3705.5,false
3.6315,4118.8,false
4.3099,3847.7,false
2.9271,4051.8,false
2.4798,3360.0,false
0.79703,3222.9,false
3.5643,2846.8,false
4.4878,3264.1,false
3.3533,3112.5,false
1.3127,3477.2,false
3.8139,2723.1,false
3.0491,2566.2,false
3.5173,2942.7,false
2.6827,1850.4,true
3.9741,3928.5,false
3.3116,4029.8,false
3.3305,4034.2,false
4.3763,3729.2,false
3.0036,4018.3,false
4.3327,3960.5,false
2.4429,3496.0,false
3.2206,3216.9,false
3.3626,3189.1,false
3.6744,3564.1,false
2.8044,2691.3,false
4.4407,2458.7,false
2.3766,3572.2,false
4.6085,2785.9,false
3.4989,3664.3,false
4.2989,3912.2,false
3.2097,3222.6,false
2.1758,3990.1,false
3.6168,3912.5,false
5.0009,3918.0,false
3.4288,4095.8,false
2.1132,3677.0,false
2.7652,3412.6,false
4.5316,4074.5,false
3.1786,3471.5,false
2.8198,3752.0,false
3.4573,3470.6,false
4.9678,3988.7,false
3.8865,3572.7,false
3.0366,3854.9,false
2.7675,3890.3,false
4.0283,3469.7,false
4.4124,3967.6,false
4.5131,4023.8,false
2.4515,3422.4,false
3.4641,3945.2,false
4.0949,3351.5,false
1.5555,2947.9,false
2.9345,4015.1,false
2.803,4120.9,false
2.966,3527.6,false
2.4984,3298.7,false
2.6254,4065.9,false
3.8699,3797.4,false
3.6631,4112.0,false
3.3952,3380.6,false
2.6923,3435.1,false
3.5581,3253.0,false
3.7058,3623.8,false
3.3626,3034.6,false
3.9973,3869.5,false
3.3852,2836.8,false
2.6983,3053.5,false
3.1419,2935.1,false
3.4383,3191.0,false
2.5145,3970.7,false
3.3129,3144.0,false
3.6794,3524.2,false
3.4736,3232.8,false
2.8045,3589.7,false
4.5014,4027.8,false
2.9251,3014.8,false
3.5091,4092.7,false
2.0286,2808.5,false
2.9784,4145.7,false
2.9768,4095.6,false
3.3084,2772.6,false
3.3665,3635.6,false
2.8097,3364.9,false
2.9719,3188.6,false
2.5068,3858.0,false
1.7669,4013.0,false
1.4227,3075.4,false
4.3139,4105.4,false
3.0295,3292.3,false
4.3588,3915.8,false
1.189,3922.3,false
1.8438,2882.2,false
3.9851,4038.1,false
3.2627,4113.7,false
3.9359,3868.1,false
1.5295,3519.2,false
2.3288,3499.6,false
4.1331,3582.6,false
4.246,3906.6,false
2.5515,3987.3,false
3.3928,3363.5,false
4.2341,3910.6,false
3.1477,3603.2,false
3.2585,3511.3,false
4.0218,3841.0,false
4.3408,3859.1,false
2.2514,3876.4,false
1.0206,3368.9,false
3.954,4007.8,false
2.7303,3444.3,false
2.256,3658.8,false
1.6433,3654.1,false
4.5572,3748.7,false
1.9608,4036.8,false
3.6365,3231.3,false
4.041,3149.1,false
3.2599,4160.3,false
3.2123,3586.4,false
3.3178,4035.3,false
3.032,2852.6,false
2.7815,2908.2,false
3.0538,4047.7,false
2.909,4153.8,false
2.3692,3889.9,false
3.557,3954.4,false
4.5047,3920.4,false
2.7782,3660.5,false
1.2626,3793.5,false
1.9487,3953.0,false
1.4209,4140.0,false
3.7719,3174.5,false
3.32,4019.3,false
0.65255,3974.1,false
1.4839,3288.5,false
3.243,3914.0,false
3.0238,3881.8,false
3.2053,3163.7,false
3.3343,3510.9,false
2.7649,4020.2,false
1.6823,2747.9,false
3.6496,3732.6,false
4.07,1703.1,true
4.1304,3998.3,false
2.1824,3544.3,false
2.4057,3872.1,false
2.0269,4082.9,false
4.8239,3790.3,false
4.1234,3655.8,false
2.7813,3424.5,false
3.413,4119.8,false
4.003,3101.5,false
3.2658,4029.8,false
3.6924,4096.3,false
4.4969,4066.7,false
0.97374,3612.7,false
1.8483,3777.4,false
3.5951,4050.5,false
1.9402,3572.1,false
4.1446,3219.4,false
2.6211,3904.5,false
1.424,3210.8,false
2.9323,2632.3,false
2.831,3562.7,false
3.3232,2826.2,false
3.079,3341.1,false
3.4401,2804.6,false
1.9537,3160.8,false
4.1194,4034.7,false
4.2448,3209.7,false
3.1253,3767.8,false
2.6329,4036.3,false
3.2475,3635.0,false
3.5944,3987.2,false
3.1988,3602.4,false
3.5532,2829.0,false
4.5043,3102.3,false
4.2445,3885.9,false
1.6827,3680.0,false
4.7641,3842.0,false
4.5876,4115.7,false
5.1083,3943.9,false
3.0848,3424.6,false
3.1949,3310.3,false
2.4138,3720.0,false
3.1405,3313.1,false
3.8669,4116.3,false
3.0887,3152.9,false
1.4218,2552.2,true
3.8648,3165.5,false
2.5841,3099.0,false
3.1216,2662.6,false
3.7726,3730.9,false
4.318,2550.2,false
2.5041,4088.1,false
3.7452,4112.3,false
2.2099,3819.7,false
1.832,3568.1,false
4.6214,3495.2,false
2.0819,3854.3,false
2.6212,4127.7,false
1.97,3086.2,false
2.8534,3528.2,false
3.8417,3667.4,false
1.8976,3646.7,false
2.8368,4016.2,false
2.5233,3369.1,false
1.6707,3432.3,false
3.3137,3685.0,false
2.1752,3833.9,false
2.4664,3724.4,false
5.543,3932.3,false
0.96853,3524.8,false
1.8078,3486.9,false
3.9921,3890.1,false
3.7398,3653.4,false
2.0946,3911.7,false
1.4117,3093.9,false
3.3607,3697.8,false
2.4814,4018.7,false
4.5903,4148.5,false
2.6547,3571.7,false
3.9849,2749.5,false
4.146,3535.1,false
3.4583,3075.0,false
1.7518,3350.9,false
3.7862,3336.6,false
4.0468,3512.0,false
3.4443,4073.1,false
2.9168,4036.8,false
4.3346,3416.2,false
0.71038,3903.5,false
3.9512,2529.3,false
3.6774,2923.2,false
2.3664,3946.2,false
0.79879,3057.0,false
2.1481,3563.8,false
2.193,3954.2,false
1.2265,3339.4,false
2.9968,2936.1,false
3.5853,3656.6,false
1.0657,3467.4,false
3.3344,3889.7,false
2.4924,3221.0,false
3.4234,3042.6,false
3.4668,2930.8,false
3.252,3846.3,false
3.5316,3484.4,false
2.2364,3704.4,false
2.5321,3815.3,false
2.6415,4110.7,false
2.6114,3263.8,false
2.604,3388.2,false
3.5703,3250.9,false
2.3678,3382.6,false
4.5442,3709.6,false
1.6146,3883.1,false
3.4395,2917.4,false
2.0291,2014.5,true
3.9963,3581.3,false
0.95377,3515.6,false
1.9486,4103.7,false
1.9868,3794.7,false
4.6561,3520.0,false
1.4436,3651.2,false
2.7812,3714.4,false
4.1472,3590.7,false
3.0908,3157.4,false
2.3826,4075.8,false
4.7051,2686.8,false
1.7135,3987.7,false
3.4795,4001.9,false
0.30809,3537.9,false
2.5855,3586.6,false
4.0376,4159.6,false
4.165,2686.5,false
2.8037,3358.6,false
2.0811,3338.4,false
2.9679,3175.8,false
4.4768,2418.3,true
4.0099,3310.0,false
3.5847,2950.4,false
5.5358,2642.1,false
2.9848,2820.5,false
2.7587,2521.8,false
0.96079,3586.7,false
1.8148,3270.1,false
3.5733,3152.2,false
2.3642,3656.6,false
4.6735,4120.7,false
1.918,2762.6,false
2.1678,3755.6,false
2.9363,2767.7,false
2.9218,4078.2,false
4.4507,2721.0,false
3.9075,3766.0,false
3.7392,2574.6,false
4.1296,3484.6,false
1.1588,3978.8,false
2.2467,3023.7,false
4.6204,4119.1,false
3.8553,3591.7,false
3.0096,3465.1,false
2.9471,3566.8,false
2.7862,2540.0,false
2.917,4003.2,false
4.1419,3356.2,false
2.4297,2949.6,false
2.4042,2853.4,false
1.8639,3744.4,false
2.3734,3001.7,false
4.3384,3950.0,false
4.951,3798.2,false
2.7007,2936.9,false
4.3527,2862.0,false
2.3783,3249.4,false
2.8861,3474.1,false
2.7064,3160.0,false
3.901,2735.9,false
2.5361,3412.0,false
2.5627,2589.5,false
2.8761,3995.6,false
4.0354,3385.9,false
2.9831,3299.0,false
1.188,3416.8,false
3.023,2748.0,false
2.7509,3993.6,false
1.9546,4049.3,false
3.3736,3314.6,false
2.6533,3094.3,false
3.2017,3497.9,false
2.6198,3200.4,false
3.8407,4146.1,false
2.7718,3210.2,false
1.0129,3838.0,false
1.0755,3870.7,false
2.1208,4099.3,false
4.3104,3077.8,false
2.6672,3710.8,false
1.9794,3199.5,false
1.8017,3526.2,false
2.9595,3851.7,false
3.5981,2999.1,false
1.4187,3721.1,false
3.6655,3610.9,false
2.9799,3572.3,false
4.6827,4145.0,false
4.4189,3601.0,false
1.767,3776.3,false
3.2333,3702.9,false
3.6855,3724.2,false
1.8726,4113.8,false
2.6286,3811.8,false
2.2488,3834.5,false
1.6493,3503.4,false
3.0881,3193.0,false
3.0674,3477.2,false
2.4706,3942.4,false
3.503,4149.3,false
3.4285,4012.9,false
3.8015,3971.9,false
3.7029,3881.6,false
3.7951,3142.8,false
4.1807,4108.2,false
3.3209,3909.1,false
2.1672,3654.2,false
1.4298,3277.3,false
4.5918,2858.9,false
4.6609,3028.1,false
3.4325,3824.1,false
3.0872,3190.0,false
1.9965,3398.5,false
3.4248,3875.7,false
14.658,4122.5,false
14.879,2496.3,false
16.869,3988.2,false
12.815,3696.6,false
14.887,4006.7,false
14.69,3157.8,false
15.466,3984.2,false
15.985,3326.5,false
14.432,2658.9,false
15.477,3771.3,false
14.735,3760.9,false
14.613,3482.4,false
14.043,2389.3,true
14.24,2270.1,true
16.395,3967.3,false
14.77,3616.7,false
14.92,3443.5,false
18.351,3887.6,false
16.909,4150.3,false
15.916,4067.7,false
15.175,4154.5,false
14.882,3408.2,false
15.349,2955.8,false
16.35,3773.8,false
16.405,3323.1,false
14.237,3828.6,false
15.934,3648.3,false
12.424,2994.8,false
16.678,3610.9,false
15.858,4019.6,false
13.353,3672.3,false
15.921,3701.7,false
15.082,2918.6,false
14.97,3284.6,false
15.365,3560.0,false
15.423,3591.3,false
15.247,2816.8,false
13.543,3857.5,false
14.642,3690.9,false
15.354,4129.5,false
15.228,3689.1,false
14.916,3879.6,false
15.995,3962.6,false
13.552,3539.1,false
14.383,3860.6,false
16.206,2867.3,false
15.971,3809.8,false
12.153,3722.6,false
13.99,3197.9,false
12.69,3680.9,false
14.095,2945.0,false
14.26,3791.1,false
13.006,4132.3,false
15.104,4050.6,false
14.158,3563.1,false
15.706,3251.5,false
15.497,3721.7,false
15.086,3689.4,false
16.362,4024.3,false
14.21,3857.4,false
13.974,4095.1,false
14.734,3506.5,false
13.653,3431.0,false
12.746,3958.2,false
14.808,3893.4,false
15.556,4002.4,false
15.511,3789.7,false
15.943,3681.0,false
13.226,3302.2,false
14.808,4108.0,false
15.035,1449.3,true
15.307,3163.6,false
13.221,3624.1,false
13.336,4056.1,false
14.882,2893.1,false
12.401,2159.0,true
15.037,3477.0,false
16.087,2995.5,false
14.136,3887.8,false
14.412,4004.2,false
14.195,3220.7,false
14.951,4147.5,false
14.39,3468.0,false
14.425,3460.9,false
14.252,3180.6,false
13.838,3957.7,false
15.437,2989.0,false
13.334,3786.4,false
13.452,3391.3,false
13.749,3937.0,false
15.921,3331.5,false
15.814,2940.1,false
13.239,3206.3,false
13.695,3889.0,false
15.918,2850.4,false
13.403,3632.4,false
13.927,3335.0,false
15.981,3872.8,false
14.551,3801.8,false
16.524,2941.9,false
15.454,2602.6,false
14.648,3585.1,false
14.764,3763.4,false
15.209,3007.4,false
14.473,3483.1,false
16.175,3345.2,false
15.808,3503.6,false
16.095,4019.2,false
15.419,4111.9,false
16.989,3425.5,false
16.683,4123.7,false
14.663,3234.8,false
12.644,3803.2,false
16.001,4012.7,false
16.828,3774.7,false
16.136,2810.9,false
15.273,3970.6,false
15.567,3891.4,false
15.761,4010.5,false
15.547,3634.1,false
15.272,3872.9,false
14.001,3101.7,false
14.284,4009.5,false
14.668,4001.8,false
14.724,3970.9,false
14.135,3209.7,false
14.834,2865.7,false
14.487,4152.3,false
15.04,3202.9,false
16.682,3308.9,false
14.718,3876.5,false
14.128,3083.9,false
16.762,3110.0,false
16.348,4029.0,false
17.403,3213.1,false
14.879,3491.0,false
15.638,3905.2,false
13.947,4061.2,false
14.677,3877.7,false
15.467,3766.7,false
14.009,3685.9,false
13.765,3818.7,false
15.694,3352.0,false
15.483,3260.0,false
15.488,2653.2,false
16.097,3246.7,false
14.745,4122.8,false
14.566,2906.1,false
15.489,4145.4,false
15.602,3288.5,false
15.958,2741.3,false
14.152,4100.0,false
13.172,2728.1,false
15.664,4078.0,false
15.244,3804.3,false
15.189,3852.7,false
13.6,4047.9,false
15.064,3308.2,false
15.621,3179.0,false
13.988,3655.7,false
14.641,3602.2,false
16.087,2400.7,true
13.806,3007.6,false
15.193,4120.3,false
14.913,3830.5,false
14.916,3605.2,false
15.563,3278.9,false
15.284,3789.2,false
15.224,2587.3,false
14.316,3676.3,false
14.271,2384.6,true
16.163,3413.3,false
13.129,2993.4,false
14.763,3891.7,false
15.701,4075.8,false
14.385,3726.2,false
15.773,3950.6,false
16.1,3982.9,false
14.723,3754.3,false
14.875,3009.4,false
14.54,3607.1,false
14.692,3008.2,false
16.708,4148.7,false
15.464,3734.7,false
13.481,3864.8,false
13.984,3875.4,false
14.849,3310.2,false
16.068,4056.9,false
14.846,4130.6,false
13.745,3581.5,false
15.682,2823.5,false
13.711,3364.5,false
15.329,3403.3,false
16.379,3726.8,false
14.623,3301.9,false
14.616,2574.3,false
15.432,3715.2,false
14.847,3685.4,false
15.534,2580.6,false
14.467,2681.6,false
15.713,3045.7,false
15.747,2808.9,false
14.877,3566.3,false
14.346,4055.0,false
15.845,3554.7,false
16.216,2692.2,false
15.992,3781.5,false
14.948,1954.6,true
15.793,3714.8,false
16.594,4014.8,false
14.95,3104.4,false
15.785,3797.7,false
15.463,4010.8,false
15.726,4109.6,false
14.111,3671.8,false
14.179,3953.9,false
14.358,3239.4,false
15.941,4106.6,false
14.123,2955.5,false
15.278,3787.4,false
14.591,3181.8,false
13.704,3969.6,false
13.425,3261.6,false
14.903,3790.5,false
14.675,3121.8,false
13.644,3633.6,false
15.879,1241.8,true
14.895,3438.5,false
14.928,3810.6,false
16.227,3775.0,false
14.022,3881.0,false
15.646,2778.8,false
15.012,4021.7,false
16.318,3944.1,false
15.394,2506.5,true
14.879,3952.2,false
15.926,3217.7,false
15.103,2970.7,false
16.453,3768.8,false
16.287,4155.6,false
15.34,3901.7,false
14.591,3118.6,false
15.192,3860.1,false
15.202,3959.7,false
14.766,3441.4,false
15.18,3129.0,false
15.169,3317.1,false
15.384,4080.9,false
14.636,4085.6,false
13.432,4091.0,false
14.275,3645.6,false
15.676,2954.4,false
14.364,2968.9,false
16.528,2921.5,false
13.825,3956.8,false
14.645,3915.2,false
14.622,4141.6,false
14.461,4025.6,false
15.395,3913.9,false
15.045,3989.3,false
14.15,2948.1,false
15.255,3227.7,false
17.211,3649.4,false
15.718,3668.7,false
15.348,3430.1,false
17.076,3390.0,false
16.177,3750.1,false
15.719,4018.4,false
14.77,3479.4,false
16.673,3838.3,false
14.855,3945.4,false
13.774,3749.3,false
15.617,3574.7,false
17.536,3266.9,false
15.352,1771.7,true
15.664,4081.7,false
14.808,3896.2,false
13.512,3102.8,false
16.579,3564.8,false
15.949,2835.3,false
14.856,4006.7,false
13.369,3645.6,false
16.333,3498.9,false
14.061,3725.6,false
16.032,3711.1,false
14.361,3958.2,false
15.236,3068.4,false
15.386,4132.7,false
16.04,3784.1,false
14.65,3557.1,false
14.568,3956.8,false
15.8,3769.8,false
15.059,3288.6,false
16.341,3849.7,false
15.072,3894.4,false
14.077,4076.9,false
14.492,3546.2,false
14.67,3672.6,false
15.128,4097.1,false
13.575,3161.3,false
14.339,4008.2,false
14.824,3611.2,false
14.338,3333.5,false
16.347,3871.3,false
15.045,3626.1,false
16.418,3879.4,false
16.07,2935.0,false
15.593,3645.9,false
17.073,3705.6,false
15.08,4145.6,false
16.012,3785.0,false
15.442,3515.7,false
15.177,3731.2,false
15.453,3708.7,false
13.768,3541.1,false
15.163,3698.9,false
15.123,4076.7,false
12.879,3219.3,false
15.443,2344.5,true
15.602,3538.3,false
14.041,3933.3,false
15.126,4037.3,false
15.425,2995.6,false
14.887,3051.7,false
14.649,2589.9,false
13.974,3709.8,false
14.075,2599.0,false
13.84,3899.6,false
15.347,3976.4,false
15.275,3618.9,false
12.934,3192.3,false
17.406,3499.1,false
14.005,2513.8,false
15.229,3958.3,false
14.28,4070.9,false
14.779,3940.9,false
14.752,4022.0,false
13.824,3021.5,false
13.398,3859.2,false
14.521,3729.7,false
14.425,3845.0,false
15.213,2834.7,false
15.138,3347.9,false
14.297,3650.8,false
14.466,3639.3,false
14.166,3615.6,false
15.283,3645.8,false
15.341,4098.1,false
14.828,3959.7,false
16.289,2582.3,false
15.896,2651.1,false
14.795,2674.8,false
14.064,4121.2,false
15.789,3501.5,false
15.144,3722.3,false
14.939,3986.5,false
16.116,3712.7,false
14.889,2691.6,false
14.992,3288.1,false
14.136,3314.1,false
15.29,3425.2,false
15.244,3063.4,false
14.668,3481.0,false
15.689,3462.0,false
13.317,2475.0,false
16.024,3701.8,false
16.19,4099.3,false
13.598,2936.5,false
14.094,3297.1,false
14.114,3631.6,false
14.547,3916.6,false
14.161,3882.1,false
14.801,3887.3,false
14.335,3208.6,false
13.956,2859.8,false
14.658,2623.4,false
15.434,3822.5,false
16.069,3549.8,false
15.14,3186.1,false
16.229,3589.5,false
14.327,3568.2,false
16.206,3421.8,false
16.079,3789.7,false
15.917,3571.0,false
15.423,4024.2,false
17.321,3047.9,false
17.214,2909.3,false
14.203,3820.5,false
14.372,2526.9,false
14.574,2920.7,false
17.357,3772.8,false
15.198,2266.9,true
15.499,2927.2,false
13.63,3266.0,false
13.746,3296.8,false
14.65,3053.7,false
15.461,3074.8,false
15.276,2728.7,false
15.645,4016.9,false
14.392,3415.7,false
17.033,3347.9,false
15.8,3397.9,false
16.528,3060.1,false
15.372,3041.9,false
15.653,3468.0,false
14.576,2851.0,false
14.364,3061.9,false
13.935,3086.9,false
15.743,3975.7,false
13.013,4031.4,false
14.96,3377.2,false
14.998,3455.7,false
14.421,3772.8,false
14.287,3288.3,false
13.953,3111.3,false
14.839,4130.7,false
13.067,3621.4,false
15.096,3873.1,false
15.804,3748.3,false
14.095,3990.7,false
14.317,3565.2,false
14.181,3328.9,false
14.306,3617.9,false
16.976,3220.9,false
16.013,3258.1,false
15.055,3669.4,false
14.675,4002.0,false
14.597,3776.0,false
15.672,4111.6,false
12.912,4078.1,false
14.766,4143.3,false
14.719,3442.6,false
15.304,3789.0,false
13.666,3823.1,false
14.875,3137.1,false
14.252,3632.0,false
15.615,4044.5,false
14.97,3500.5,false
14.145,3449.4,false
15.322,2653.6,false
16.334,3431.8,false
14.092,2932.6,false
15.162,3858.4,false
15.751,3619.3,false
16.074,4088.0,false
14.501,3727.0,false
14.96,3747.9,false
15.737,2939.6,false
13.531,2692.9,false
15.655,3983.8,false
14.761,2890.2,false
15.279,3842.3,false
14.953,2651.4,false
15.389,2766.1,false
15.537,3859.6,false
14.695,3719.0,false
16.202,3204.7,false
16.652,3960.7,false
16.377,3877.0,false
14.504,3851.2,false
15.453,3086.9,false
14.22,2694.6,false
14.735,3651.6,false
14.867,2899.8,false
13.067,3998.6,false
13.776,3201.9,false
15.148,3151.6,false
15.998,3304.5,false
14.325,3577.0,false
15.016,3632.1,false
15.587,4001.7,false
13.178,3885.9,false
14.754,3932.6,false
14.701,3267.5,false
14.705,3439.6,false
15.078,3559.3,false
15.603,4125.0,false
15.036,3883.7,false
15.352,4081.0,false
16.219,3946.5,false
13.092,2889.7,false
14.402,3561.8,false
16.257,3624.1,false
14.826,3746.5,false
14.492,3905.4,false
15.377,4068.9,false
15.063,2846.3,false
16.555,3837.7,false
14.222,3756.3,false
15.691,3588.1,false
17.12,3087.4,false
15.037,3339.4,false
16.246,3994.0,false
14.509,4102.4,false
15.361,3218.3,false
16.451,3960.3,false
15.526,4027.3,false
15.396,3959.8,false
15.088,2806.4,false
15.86,3757.9,false
16.223,3553.4,false
16.053,3695.9,false
14.516,3280.6,false
15.026,3942.6,false
16.304,3916.5,false
16.149,3709.8,false
15.356,3347.7,false
14.549,2181.6,true
15.038,3902.7,false
13.341,3537.2,false
15.026,3648.2,false
15.08,3150.6,false
14.746,4053.6,false
1.2017,2704.9,false
3.9718,3270.3,false
2.2233,3335.1,false
4.0206,2263.8,true
2.4068,3236.8,false
4.6616,3622.3,false
4.2362,3889.3,false
3.79,3835.4,false
2.3729,3511.2,false
2.8792,3377.4,false
2.7364,3953.5,false
4.316,4075.6,false
3.1755,3743.9,false
3.2544,3824.2,false
3.453,2046.1,true
3.1511,3176.6,false
3.2273,3527.0,false
3.3233,4035.2,false
2.6356,4103.6,false
3.5064,3079.5,false
4.7904,3722.2,false
3.5312,3694.3,false
1.6713,3147.2,false
3.6574,3825.5,false
2.8033,3796.7,false
3.1448,3828.7,false
3.7689,3556.3,false
2.2444,3910.5,false
4.6341,3730.5,false
3.2004,3736.9,false
3.147,4120.1,false
2.0983,3468.5,false
2.3463,4141.8,false
4.6491,3467.4,false
3.5696,3204.2,false
4.3875,3198.2,false
1.8703,3428.1,false
1.7691,3718.4,false
2.9853,3837.3,false
3.2652,2713.5,false
3.1639,3878.0,false
3.4826,2246.9,true
1.1049,4062.5,false
4.3145,3914.5,false
5.2108,3789.8,false
3.9498,2843.5,false
3.2693,2784.9,false
4.2105,3542.6,false
2.8317,2779.5,false
3.2175,3877.6,false
3.9307,4047.9,false
4.5084,3649.1,false
3.0492,4008.0,false
3.2198,3794.4,false
2.3005,4079.1,false
3.8853,4027.1,false
3.7404,3921.5,false
3.0069,3367.8,false
2.5854,2651.3,false
2.6319,3906.4,false
2.3454,3649.7,false
1.8195,3161.6,false
3.2739,1465.0,true
2.9154,3912.7,false
3.9284,3995.3,false
2.9855,3696.7,false
1.8608,4134.2,false
1.7482,3826.0,false
2.348,3857.5,false
1.6556,3773.5,false
2.7288,3793.7,false
4.8479,3553.1,false
2.0176,3123.6,false
4.2931,2992.5,false
1.8693,4150.4,false
2.8955,3863.2,false
1.9696,2687.7,false
1.6368,2871.7,false
3.0303,2465.5,true
4.6822,3921.3,false
2.0764,2721.9,false
4.4434,2784.6,false
2.9209,3986.9,false
2.5832,2776.1,false
1.8725,3106.9,false
2.127,3183.8,false
3.7616,3801.6,false
2.4219,3298.1,false
4.0684,2322.6,true
2.9793,2978.4,false
3.783,3428.8,false
4.0266,3114.1,false
1.7983,2372.1,true
3.2196,3975.1,false
3.0727,3706.6,false
3.6081,3721.1,false
2.4897,2616.4,false
3.6688,2761.7,false
3.6741,4002.0,false
2.5171,4117.1,false
4.0978,3456.6,false
3.9408,3387.7,false
2.847,4033.6,false
2.5705,4160.2,false
2.7544,3052.9,false
5.019,3705.5,false
3.6315,4118.8,false
4.3099,3847.7,false
2.9271,4051.8,false
2.4798,3360.0,false
0.79703,3222.9,false
3.5643,2846.8,false
4.4878,3264.1,false
3.3533,3112.5,false
1.3127,3477.2,false
3.8139,2723.1,false
3.0491,2566.2,false
3.5173,2942.7,false
2.6827,1850.4,true
3.9741,3928.5,false
3.3116,4029.8,false
3.3305,4034.2,false
4.3763,3729.2,false
3.0036,4018.3,false
4.3327,3960.5,false
2.4429,3496.0,false
3.2206,3216.9,false
3.3626,3189.1,false
3.6744,3564.1,false
2.8044,2691.3,false
4.4407,2458.7,false
2.3766,3572.2,false
4.6085,2785.9,false
3.4989,3664.3,false
4.2989,3912.2,false
3.2097,3222.6,false
2.1758,3990.1,false
3.6168,3912.5,false
5.0009,3918.0,false
3.4288,4095.8,false
2.1132,3677.0,false
2.7652,3412.6,false
4.5316,4074.5,false
3.1786,3471.5,false
2.8198,3752.0,false
3.4573,3470.6,false
4.9678,3988.7,false
3.8865,3572.7,false
3.0366,3854.9,false
2.7675,3890.3,false
4.0283,3469.7,false
4.4124,3967.6,false
4.5131,4023.8,false
2.4515,3422.4,false
3.4641,3945.2,false
4.0949,3351.5,false
1.5555,2947.9,false
2.9345,4015.1,false
2.803,4120.9,false
2.966,3527.6,false
2.4984,3298.7,false
2.6254,4065.9,false
3.8699,3797.4,false
3.6631,4112.0,false
3.3952,3380.6,false
2.6923,3435.1,false
3.5581,3253.0,false
3.7058,3623.8,false
3.3626,3034.6,false
3.9973,3869.5,false
3.3852,2836.8,false
2.6983,3053.5,false
3.1419,2935.1,false
3.4383,3191.0,false
2.5145,3970.7,false
3.3129,3144.0,false
3.6794,3524.2,false
3.4736,3232.8,false
2.8045,3589.7,false
4.5014,4027.8,false
2.9251,3014.8,false
3.5091,4092.7,false
2.0286,2808.5,false
2.9784,4145.7,false
2.9768,4095.6,false
3.3084,2772.6,false
3.3665,3635.6,false
2.8097,3364.9,false
2.9719,3188.6,false
2.5068,3858.0,false
1.7669,4013.0,false
1.4227,3075.4,false
4.3139,4105.4,false
3.0295,3292.3,false
4.3588,3915.8,false
1.189,3922.3,false
1.8438,2882.2,false
3.9851,4038.1,false
3.2627,4113.7,false
3.9359,3868.1,false
1.5295,3519.2,false
2.3288,3499.6,false
4.1331,3582.6,false
4.246,3906.6,false
2.5515,3987.3,false
3.3928,3363.5,false
4.2341,3910.6,false
3.1477,3603.2,false
3.2585,3511.3,false
4.0218,3841.0,false
4.3408,3859.1,false
2.2514,3876.4,false
1.0206,3368.9,false
3.954,4007.8,false
2.7303,3444.3,false
2.256,3658.8,false
1.6433,3654.1,false
4.5572,3748.7,false
1.9608,4036.8,false
3.6365,3231.3,false
4.041,3149.1,false
3.2599,4160.3,false
3.2123,3586.4,false
3.3178,4035.3,false
