2.8199,4584.7
1.7354,5152.3
3.3116,4029.8
3.3305,4034.2
2.1634,5581.6
2.2987,5944.6
2.5945,4649.3
3.1994,5342.2
4.3763,3729.2
3.0036,4018.3
3.1141,4928.5
3.317,4656.6
4.3327,3960.5
2.3202,4588.3
3.3027,4393.2
2.4429,3496
2.039,5621.9
3.8507,6642.6
3.2206,3216.9
3.721,4949.5
3.3626,3189.1
3.1281,5720.2
3.6744,3564.1
2.8044,2691.3
4.4407,2458.7
2.3766,3572.2
4.6085,2785.9
3.4989,3664.3
3.5082,4680.3
4.2989,3912.2
3.2097,3222.6
2.1758,3990.1
3.6168,3912.5
5.0009,3918
3.4288,4095.8
2.1132,3677
1.8162,4525.6
2.7652,3412.6
4.5316,4074.5
3.1786,3471.5
2.9915,5844
3.8221,6515.1
3.658,4204.5
1.5227,4824.3
4.4111,4935.6
3.1041,4539.6
2.8198,3752
3.4573,3470.6
4.0221,4929.8
3.8229,5560.6
2.2644,4333.7
4.9678,3988.7
3.8865,3572.7
3.0366,3854.9
2.7675,3890.3
3.1048,4215.4
4.0283,3469.7
2.9486,4424.3
2.2758,4696.2
4.4124,3967.6
4.5131,4023.8
1.8267,4725.6
2.4515,3422.4
3.4641,3945.2
4.4313,4322.4
4.9203,5492.2
4.0949,3351.5
1.5555,2947.9
2.9345,4015.1
1.471,4161.5
2.803,4120.9
2.966,3527.6
2.4984,3298.7
2.6254,4065.9
1.7206,4508.6
3.8699,3797.4
3.6631,4112
3.3952,3380.6
3.0127,4322.8
3.5053,4966.6
2.6923,3435.1
2.0571,4695
3.5581,3253
2.3814,4826.6
4.6713,4675.3
1.5876,4978.3
2.5897,5388
3.7058,3623.8
1.9968,4336.3
3.3626,3034.6
3.808,4715.9
3.9973,3869.5
3.3852,2836.8
2.6983,3053.5
3.1419,2935.1
3.4383,3191
1.7405,4325.5
3.6385,4370.5
2.5145,3970.7
3.3129,3144
3.6794,3524.2
3.4736,3232.8
2.8045,3589.7
2.6608,4693.2
4.5014,4027.8
2.9251,3014.8
2.731,4638.1
3.5091,4092.7
2.8807,4530.4
1.8786,4807.2
2.0286,2808.5
2.9331,5277.8
2.9784,4145.7
3.2676,4622.3
1.8794,4346.2
2.6855,4277.9
4.0684,4635.3
2.6806,4239.6
2.7251,4328.4
3.6989,4577.2
1.0716,5282.3
2.9768,4095.6
3.3084,2772.6
3.0322,5070.7
3.3665,3635.6
2.6821,4756.4
3.2856,4506.3
3.4501,4645
2.8097,3364.9
3.4425,4988.2
2.9719,3188.6
5.0037,5064.9
2.5068,3858
2.4932,5121.8
1.7669,4013
1.4227,3075.4
4.3139,4105.4
3.7089,5433.9
4.1544,4690.5
3.0295,3292.3
3.4826,6004
4.3588,3915.8
1.189,3922.3
1.8438,2882.2
3.2393,4528.9
2.3855,4357.5
3.9851,4038.1
4.671,4364.1
2.5352,5042.1
3.4264,4577.7
3.2627,4113.7
4.286,5033.5
2.7157,5181.3
2.3877,4413.7
2.6529,5129.4
3.9359,3868.1
4.2973,5240.4
1.5295,3519.2
2.3288,3499.6
2.2475,4589.6
2.5169,4500
2.3339,4263.3
3.2023,4300.5
2.6682,4524.2
4.1331,3582.6
2.5097,4466.4
4.246,3906.6
1.2521,4521.4
2.5515,3987.3
2.837,4661.1
3.3928,3363.5
4.2341,3910.6
4.6056,5116.6
2.9671,4358.5
3.1477,3603.2
3.2585,3511.3
4.0218,3841
2.4866,4795.3
4.3408,3859.1
3.2547,4783.3
1.8421,4492.5
3.4026,5382.2
4.355,4445.9
2.2514,3876.4
3.8398,5456.6
2.93,4332.5
1.0206,3368.9
1.2361,4835.3
4.8961,6230.7
2.5494,4202.2
3.954,4007.8
4.0866,5094.7
2.7303,3444.3
1.1819,4356.9
2.256,3658.8
2.4862,4480.4
2.7827,4426.9
1.6433,3654.1
3.9603,5022.3
4.5572,3748.7
4.3769,4461
3.2809,4514.8
1.9608,4036.8
2.2056,4246
3.6365,3231.3
4.041,3149.1
3.3784,5268.6
3.2599,4160.3
3.2123,3586.4
0.73622,4754.2
2.9165,5359.7
3.6531,4296.3
1.9464,5162.8
2.3315,5278.5
3.3178,4035.3
3.032,2852.6
2.7815,2908.2
3.0538,4047.7
3.3491,5483.4
3.1564,4354.4
2.909,4153.8
2.3692,3889.9
3.203,5615.5
3.557,3954.4
4.5047,3920.4
1.9857,4982.9
2.7782,3660.5
2.6006,4920.9
1.3553,5013.9
4.7986,4702.9
1.2626,3793.5
4.0362,4398.5
4.5039,4374
3.2086,4927.5
3.9352,4411.5
1.9487,3953
1.4209,4140
3.7158,4418
3.7719,3174.5
4.1335,4703.6
4.6951,5774.3
3.32,4019.3
0.65255,3974.1
1.4839,3288.5
0.98435,4502.1
2.1084,4416
3.243,3914
3.0238,3881.8
3.2053,3163.7
2.3603,4231
3.3343,3510.9
2.7649,4020.2
1.6823,2747.9
4.0493,4174.8
3.6496,3732.6
4.07,1703.1
4.1304,3998.3
2.1824,3544.3
2.1381,4493.3
2.4057,3872.1
2.0269,4082.9
4.8239,3790.3
4.1234,3655.8
2.7813,3424.5
3.413,4119.8
4.003,3101.5
1.2554,4651.1
3.2658,4029.8
3.6924,4096.3
4.4969,4066.7
3.292,5514.4
0.97374,3612.7
1.8483,3777.4
2.2867,4701.5
3.5951,4050.5
1.9402,3572.1
2.4565,4938.6
4.1446,3219.4
2.6211,3904.5
1.424,3210.8
2.9323,2632.3
3.5862,4689.5
3.2487,4196.1
2.9023,4594.3
2.7603,4918.9
2.6133,4952.4
3.8024,5231.5
2.1444,4898.9
2.831,3562.7
2.9509,5640.1
3.3232,2826.2
2.4501,4843
4.0437,5374.7
3.079,3341.1
3.4401,2804.6
2.4169,5286.9
3.5183,4323
2.6296,5594.2
1.9537,3160.8
2.4281,5104.2
4.1194,4034.7
1.1025,4536.8
4.2448,3209.7
1.8364,4192.5
3.1253,3767.8
2.6329,4036.3
3.2475,3635
3.5944,3987.2
3.1988,3602.4
3.5532,2829
4.5043,3102.3
4.1671,4382.6
4.2445,3885.9
1.6827,3680
4.7641,3842
4.5876,4115.7
5.1083,3943.9
1.7986,4832.8
4.1359,4755.2
4.2983,4185.6
1.5658,4505.8
3.0992,4411.7
3.0848,3424.6
3.1949,3310.3
2.4496,4192.3
2.4138,3720
3.5046,5263.2
3.1405,3313.1
4.6863,4593.5
2.4495,4350.6
1.3162,4277.2
3.8669,4116.3
2.4689,4597.4
3.0887,3152.9
1.4218,2552.2
2.7511,4748.1
3.8648,3165.5
2.5841,3099
3.1216,2662.6
3.5103,4909.6
3.7726,3730.9
3.6925,4480.9
4.318,2550.2
3.8364,5372.1
2.5041,4088.1
2.2699,4446.4
4.177,4844.9
2.6669,5166.4
3.7452,4112.3
2.2099,3819.7
3.2163,4303.5
1.832,3568.1
4.6214,3495.2
2.7323,5097.7
2.2955,5257.5
2.0819,3854.3
3.094,4931.7
2.6212,4127.7
2.0912,4215.6
1.5401,4758
1.97,3086.2
1.9476,5389.7
2.8534,3528.2
3.8417,3667.4
1.8976,3646.7
2.8368,4016.2
2.6183,4328.7
2.5233,3369.1
1.6707,3432.3
3.3137,3685
1.8202,6695.4
3.3003,4694
3.443,4972.2
2.1752,3833.9
3.8296,4900.8
3.4941,4272.1
2.4664,3724.4
5.543,3932.3
0.96853,3524.8
1.8078,3486.9
1.2532,4913.1
3.9921,3890.1
3.7398,3653.4
2.0946,3911.7
1.4117,3093.9
3.3607,3697.8
2.4814,4018.7
2.643,5128.9
3.1663,4785.3
4.5903,4148.5
2.6547,3571.7
2.5897,4519
2.1107,4729.6
2.5198,4652.8
3.9849,2749.5
5.25,4289.5
4.146,3535.1
2.7157,4223.1
4.3791,4879.3
3.4583,3075
1.7518,3350.9
3.7862,3336.6
2.1683,4671.1
2.1548,5266.3
4.3592,4326.7
4.7725,4792.9
2.5334,5485.6
1.2541,6160.3
2.9444,5649.4
4.0468,3512
1.2401,4987.2
3.4443,4073.1
2.9168,4036.8
2.6891,4865.1
4.3346,3416.2
0.71038,3903.5
3.9512,2529.3
3.6774,2923.2
2.3664,3946.2
1.7199,5409.9
4.3892,5329.7
4.1652,5297.1
2.3968,4324.5
3.5073,4731.2
0.79879,3057
2.9027,4426.8
2.1481,3563.8
2.193,3954.2
1.2265,3339.4
2.9968,2936.1
3.5853,3656.6
3.0671,4293.5
3.3355,4201.5
1.0657,3467.4
3.3344,3889.7
2.4924,3221
2.7858,4654.5
4.0384,4428.2
3.4234,3042.6
2.0587,4283.1
3.4668,2930.8
3.2542,4416.5
1.5557,4828.9
2.8994,5410.3
3.252,3846.3
4.6915,4849.4
3.5316,3484.4
1.4215,5141
2.4358,4805.5
0.84266,4791.6
2.2364,3704.4
3.0804,4323.7
2.5321,3815.3
4.8978,4285.9
4.283,4539.7
1.5442,4932.2
2.6415,4110.7
2.6114,3263.8
2.6903,5461.3
3.6895,4811.3
4.8456,4805.4
2.604,3388.2
3.5703,3250.9
4.3904,4172.7
1.9824,4722.6
2.3678,3382.6
4.5442,3709.6
3.0598,4661.2
3.2726,4927.8
3.9226,4223.8
2.4866,4693.4
2.9233,4735
3.4837,4629.7
1.6146,3883.1
3.4395,2917.4
1.2819,4521.2
3.7957,4837.3
2.0291,2014.5
3.9963,3581.3
3.8012,4861.9
0.95377,3515.6
1.9486,4103.7
2.5432,4833.7
3.3618,5389.7
1.9868,3794.7
4.6561,3520
2.6058,4238.7
2.4277,4616.6
2.7264,4171.9
1.4436,3651.2
2.7812,3714.4
4.1472,3590.7
3.0908,3157.4
2.3826,4075.8
4.3219,4691.7
4.3515,4715.6
2.9142,4728.1
4.7051,2686.8
4.279,4348.1
3.739,4488.2
2.4439,4395.1
1.7135,3987.7
1.8183,4659
4.1812,5041
1.9604,4323.2
3.6046,5556.1
3.0082,6661.1
3.4795,4001.9
0.30809,3537.9
3.5757,4328.9
2.5855,3586.6
4.1792,4865.3
4.0376,4159.6
3.4241,4899.8
2.5309,4600.3
4.165,2686.5
2.1931,5141.7
2.8037,3358.6
3.5371,4542.8
2.6368,5150.4
2.0811,3338.4
3.8535,4783.7
2.6061,5791.6
3.2011,4211.3
1.7417,5032.7
2.9679,3175.8
3.3314,4238.8
2.0113,4389.3
4.4768,2418.3
4.0099,3310
2.8831,5139
1.48,4837.7
3.5847,2950.4
5.5358,2642.1
2.9848,2820.5
2.7587,2521.8
0.96079,3586.7
1.8148,3270.1
3.5733,3152.2
2.3642,3656.6
2.6347,4605.9
2.2569,4976.4
1.9773,5325.9
1.2655,4896.5
4.0054,5391.1
4.6735,4120.7
2.3796,4492
1.918,2762.6
2.1678,3755.6
2.9363,2767.7
2.897,4385.5
2.9218,4078.2
1.9311,5312.2
3.5375,4588.2
4.4507,2721
4.2999,5765.5
1.8327,5538.9
2.2581,4351.1
2.743,4228.3
3.0844,4896.1
3.9075,3766
1.5954,4778.4
2.7511,4248.4
4.2288,4819.7
3.0823,6271.9
3.5781,4224.8
3.6447,4861.8
3.5175,4350.1
3.2767,4858.5
3.7392,2574.6
4.1296,3484.6
1.9997,4961.5
1.1588,3978.8
2.2467,3023.7
4.6204,4119.1
3.5535,4431.3
2.5947,4681.8
2.351,4218.6
0.48824,5156.4
3.8553,3591.7
3.0096,3465.1
1.6719,4824.5
3.5737,5220.3
4.0423,4356.2
2.9471,3566.8
2.7862,2540
2.917,4003.2
2.4462,4389.2
4.1419,3356.2
2.3449,4571.2
2.4297,2949.6
3.7337,5606.6
2.4042,2853.4
3.4194,4760
2.5473,4698.4
3.1704,5153.9
1.8639,3744.4
2.3734,3001.7
4.3384,3950
4.951,3798.2
2.7007,2936.9
2.592,4418.8
3.7297,5278
4.3527,2862
3.3706,4446.3
2.3783,3249.4
2.8861,3474.1
4.4528,5025
2.7064,3160
2.1927,5430.9
3.901,2735.9
2.3089,5495.2
2.5361,3412
2.495,5002.4
2.5627,2589.5
3.5592,4361
4.7768,4380.1
3.0793,5146.1
2.8761,3995.6
3.789,4170.9
1.7359,4908.9
3.3992,4553
4.0354,3385.9
2.9831,3299
1.188,3416.8
3.4003,4488.8
3.0002,5113.3
3.023,2748
4.2168,5695.5
2.8987,4314.9
2.9883,4167
2.7509,3993.6
1.9546,4049.3
3.3736,3314.6
3.5248,4677.6
2.1042,4862.4
2.6533,3094.3
3.2017,3497.9
2.6198,3200.4
3.8407,4146.1
2.7718,3210.2
1.6349,4334.1
1.0129,3838
2.2102,4818
2.1737,4576.5
1.0755,3870.7
3.466,4380.9
2.1357,4859.8
3.6414,4631.6
2.5348,4701.6
1.741,4812.4
2.3653,4856.4
2.8731,4732.4
4.0691,5182.8
3.1988,4222.5
2.1208,4099.3
4.3104,3077.8
2.681,4391.5
2.6672,3710.8
1.9794,3199.5
2.8188,4516.1
1.7329,4754.7
4.1311,4869.6
1.8017,3526.2
3.8591,4418.5
2.8037,5765.6
2.5402,4966.3
3.0034,4898.7
3.2753,4285.6
2.9595,3851.7
3.5981,2999.1
4.3138,4509.7
2.7498,4337.6
2.2913,5072.8
1.4187,3721.1
4.3647,5180.7
3.6655,3610.9
2.9799,3572.3
3.5444,4182.1
2.5394,4894.5
4.6827,4145
2.3556,4829.3
4.4189,3601
3.7805,4264.9
4.1897,5408.8
3.0779,4377.8
2.6178,5334.5
2.9653,5017.5
3.0324,4537.3
1.767,3776.3
3.2333,3702.9
3.6855,3724.2
1.8726,4113.8
2.6286,3811.8
3.4512,4250
1.2545,4524.8
2.8188,5339.8
2.1878,4653.8
2.2488,3834.5
1.6493,3503.4
2.0251,4916.2
3.0881,3193
3.0674,3477.2
2.4706,3942.4
3.5463,4932.1
1.4379,4251.5
1.8142,4414.5
3.503,4149.3
3.4285,4012.9
5.2276,5086.2
3.8015,3971.9
4.0986,4709.4
3.7029,3881.6
3.7951,3142.8
4.1807,4108.2
3.3209,3909.1
2.4103,4181.1
2.2931,4701.1
2.7153,5284.5
1.7469,4763.7
1.9106,4538.6
2.1672,3654.2
1.4298,3277.3
4.5918,2858.9
5.0046,4474.1
2.4029,4226.7
4.6609,3028.1
2.628,4447.3
1.7975,4225.8
3.4325,3824.1
3.0872,3190
3.0956,4528
1.9965,3398.5
3.4248,3875.7
15.804,4953.8
13.421,4860.4
14.658,4122.5
14.879,2496.3
16.869,3988.2
12.815,3696.6
14.887,4006.7
14.69,3157.8
15.466,3984.2
15.985,3326.5
14.343,4414.9
15.217,5396.1
15.26,5493.7
13.606,4361.5
14.528,4498.1
15.886,4562.8
14.432,2658.9
15.477,3771.3
14.735,3760.9
15.224,4752.1
15.114,6348.1
14.613,3482.4
15.29,4855.9
14.424,4737
12.175,4769.9
14.043,2389.3
14.24,2270.1
16.395,3967.3
15.029,5185
14.77,3616.7
17.62,4723.9
14.045,4552.5
13.394,4525.8
14.92,3443.5
15.648,4496.2
18.351,3887.6
14.017,4952.8
16.909,4150.3
15.916,4067.7
15.175,4154.5
14.882,3408.2
15.349,2955.8
15.015,4475
16.35,3773.8
16.405,3323.1
14.47,4373.7
15.151,5147.6
14.237,3828.6
15.9,4928
15.934,3648.3
12.424,2994.8
16.678,3610.9
15.858,4019.6
15.617,4560.1
13.353,3672.3
15.921,3701.7
15.082,2918.6
14.97,3284.6
16.254,4176.4
15.365,3560
15.423,3591.3
15.839,4864.2
15.247,2816.8
13.543,3857.5
14.642,3690.9
15.354,4129.5
15.228,3689.1
14.916,3879.6
15.995,3962.6
13.204,4314.6
14.355,4650.4
13.552,3539.1
14.383,3860.6
15.483,4507.8
16.206,2867.3
15.214,4699.4
15.973,4380
15.971,3809.8
15.346,4664.6
15.694,4549.4
15.638,4315.5
12.153,3722.6
14.863,5050.3
13.99,3197.9
12.69,3680.9
14.095,2945
14.26,3791.1
16.101,4452.7
15.294,4272.3
13.006,4132.3
14.934,4348.7
15.104,4050.6
14.751,4292.1
15.838,4318.9
14.74,4438.9
14.158,3563.1
15.706,3251.5
15.497,3721.7
15.086,3689.4
13.838,4943.7
13.761,5581.1
16.362,4024.3
14.866,5148.1
14.21,3857.4
14.672,4453.9
15.96,4979.2
13.596,4695.9
16.703,5213.2
13.974,4095.1
14.301,4658
15.299,4911.7
16.228,4688.3
14.734,3506.5
15.31,4367.6
13.653,3431
12.746,3958.2
14.808,3893.4
15.556,4002.4
15.511,3789.7
16.798,4350.7
15.943,3681
12.913,4645.4
14.086,6111.4
15.077,5383.3
13.226,3302.2
14.808,4108
15.035,1449.3
16.531,5071.2
16.222,5308
15.307,3163.6
13.221,3624.1
13.336,4056.1
14.882,2893.1
12.401,2159
14.555,4307
15.037,3477
16.087,2995.5
15.522,5776.4
15.508,4850.9
14.492,4425.1
14.136,3887.8
14.139,4903.2
14.412,4004.2
14.195,3220.7
14.943,4606
14.951,4147.5
14.39,3468
14.425,3460.9
14.252,3180.6
14.8,4911.2
13.838,3957.7
15.437,2989
13.334,3786.4
16.849,4812.8
14.975,4206.9
14.625,4521.6
13.452,3391.3
13.749,3937
13.661,5112.8
15.921,3331.5
15.814,2940.1
15.878,4578
13.239,3206.3
13.695,3889
15.969,4168.7
14.068,4382
15.918,2850.4
13.403,3632.4
13.927,3335
15.981,3872.8
14.551,3801.8
15.101,4541
14.944,4475.8
13.439,5830.2
15.396,4839
14.902,4263.6
16.524,2941.9
14.516,5153.2
15.023,5134.5
15.454,2602.6
14.648,3585.1
14.697,4303.6
15.156,5075.2
14.865,4298.8
14.764,3763.4
15.209,3007.4
14.753,4357.8
14.473,3483.1
14.894,4725
16.784,5844.3
16.175,3345.2
14.683,4652.3
15.808,3503.6
16.849,5642
16.095,4019.2
15.419,4111.9
16.989,3425.5
16.683,4123.7
15.005,4302.2
14.194,4173.3
14.663,3234.8
12.644,3803.2
16.001,4012.7
16.381,5209.7
15.876,5299.4
16.828,3774.7
16.136,2810.9
16.287,4769.7
15.273,3970.6
15.567,3891.4
15.761,4010.5
14.094,4346
15.547,3634.1
15.779,4186
15.486,4280.7
15.569,4189.6
14.893,4901.2
15.272,3872.9
14.001,3101.7
14.791,4479.2
14.685,5219.4
15.297,4583.4
15.273,4209.8
14.821,4717.6
16.4,5056.4
15.794,4832.3
14.284,4009.5
14.668,4001.8
14.724,3970.9
14.135,3209.7
14.834,2865.7
14.487,4152.3
14.705,4870.7
15.526,4722.3
15.04,3202.9
16.682,3308.9
14.718,3876.5
14.128,3083.9
16.762,3110
16.348,4029
17.403,3213.1
14.879,3491
15.638,3905.2
16.358,4492.9
15.052,5361.3
13.947,4061.2
14.677,3877.7
14.163,4927.8
15.467,3766.7
14.009,3685.9
15.03,4435.7
13.765,3818.7
14.336,4813.3
13.975,4199.1
17.434,6040.7
15.694,3352
15.943,5487.6
14.729,5569
13.251,4744.3
15.532,4904.1
15.454,4630.9
14.397,4241.1
14.24,5089.2
15.483,3260
14.684,5056.1
15.488,2653.2
16.097,3246.7
14.745,4122.8
15.044,5147.3
14.566,2906.1
14.871,5530.6
15.489,4145.4
13.687,4409.4
15.602,3288.5
15.354,5746.5
16.313,4966.3
15.958,2741.3
14.152,4100
14.304,5238.3
13.826,4551.8
14.499,4172.1
13.172,2728.1
15.451,4265.5
15.664,4078
13.81,4335.9
15.244,3804.3
15.099,4480.1
14.755,4562.9
16.312,4879.1
15.533,4949.2
15.592,4707.6
15.192,4347.4
15.775,6622.1
15.189,3852.7
15.089,5550.3
15.203,5387.9
14.339,4365.9
13.6,4047.9
15.064,3308.2
14.689,5302.8
15.621,3179
16.36,5513.6
15.506,4725.3
15.591,4795.2
18.093,4893.8
13.988,3655.7
14.641,3602.2
16.087,2400.7
15.334,4920.5
13.806,3007.6
15.651,4439.1
15.193,4120.3
14.347,5042.1
14.913,3830.5
14.916,3605.2
14.109,5173.7
15.764,4260.6
15.563,3278.9
15.284,3789.2
15.791,5311.6
14.384,5278.4
15.224,2587.3
14.316,3676.3
15.058,4562
15.075,4641.3
14.899,4195.3
14.271,2384.6
14.747,4784.4
16.196,4946.4
15.4,4452.6
14.36,5402.8
16.163,3413.3
12.659,4194.7
13.129,2993.4
14.824,5260.1
14.763,3891.7
15.686,4721.2
15.701,4075.8
14.475,5549.3
13.895,4559.3
14.385,3726.2
15.159,6100.4
15.331,4523.8
15.164,4348.6
13.843,4412.3
15.773,3950.6
16.26,4668.6
15.983,4241
16.1,3982.9
16.348,4809.3
14.723,3754.3
14.875,3009.4
14.54,3607.1
15.205,4201.8
14.692,3008.2
16.464,4739.1
16.708,4148.7
15.464,3734.7
15.72,4701
15.303,4300.8
13.481,3864.8
15.941,4679.5
13.984,3875.4
17.075,4199.2
15.172,4221.9
14.118,5109
16.367,5690.7
13.605,4428.7
16.182,4727.9
14.849,3310.2
16.068,4056.9
14.846,4130.6
13.745,3581.5
15.682,2823.5
13.711,3364.5
15.338,4612.3
15.329,3403.3
16.379,3726.8
14.623,3301.9
15.754,4229.5
14.616,2574.3
15.432,3715.2
14.847,3685.4
15.534,2580.6
14.467,2681.6
14.891,4518.4
15.713,3045.7
15.747,2808.9
15.528,5365.6
16.474,4694.6
14.877,3566.3
15.593,4615.2
14.749,6284
14.346,4055
15.27,4235.9
15.845,3554.7
16.216,2692.2
14.139,4403
15.08,4544
16.732,4492.1
15.992,3781.5
14.386,4999.5
14.948,1954.6
15.835,4284.2
14.636,4166.9
15.793,3714.8
14.502,5070.2
14.525,4802.7
16.594,4014.8
14.95,3104.4
15.785,3797.7
15.463,4010.8
15.726,4109.6
15.185,4454.9
15.938,5055.5
14.286,4706.6
14.111,3671.8
14.179,3953.9
14.358,3239.4
15.941,4106.6
12.762,4252.3
14.123,2955.5
13.672,4728.7
15.278,3787.4
14.591,3181.8
13.704,3969.6
14.244,4331.7
13.425,3261.6
14.808,4673.8
16.076,4711.2
14.903,3790.5
12.63,5483.8
14.675,3121.8
14.497,6245.2
15.169,5132.3
15.272,4786.5
15.177,4695.5
13.644,3633.6
15.879,1241.8
16.783,4367.6
14.895,3438.5
15.318,5420.6
15.259,4230.3
14.928,3810.6
16.227,3775
17.113,5031.8
14.022,3881
15.646,2778.8
13.543,4422.1
15.52,4670
15.314,4883.8
15.012,4021.7
16.318,3944.1
15.839,4251.4
15.394,2506.5
15.603,4567.6
14.879,3952.2
15.926,3217.7
15.103,2970.7
14.832,4511.9
16.453,3768.8
16.287,4155.6
13.767,4375
15.34,3901.7
14.591,3118.6
15.192,3860.1
14.182,4850.8
15.557,4285.9
15.961,4250.2
15.202,3959.7
14.766,3441.4
14.611,5562.7
15.18,3129
13.433,5019.6
15.169,3317.1
13.768,5688.5
14.326,4744.5
15.384,4080.9
13.639,5277.6
14.636,4085.6
13.432,4091
14.275,3645.6
14.345,4204.3
15.71,4629.5
14.57,4658.5
15.676,2954.4
15.131,4231.6
14.364,2968.9
